1.239742995787980959e+02
9.292812492991454576e+01
1.067585490334382001e+02
1.691216030810790301e+02
5.378507545169560444e+01
4.673384771040304742e+01
1.621704095442731841e+02
1.140989491742482898e+02
9.002772310550999180e+01
1.055785640324319701e+02
1.044229884572708897e+02
9.774526018992432341e+01
1.047704091159272934e+02
1.083635790343149097e+02
9.070439916663812596e+01
7.934543592912130805e+01
9.573308726616933484e+01
8.852525950500373142e+01
7.094697932509791372e+01
