1.260486233533355360e+01
1.278813624935883553e+01
1.263850148444123178e+01
1.300729729612231722e+01
1.329180837019243633e+01
1.316733547877747057e+01
1.336593318151894039e+01
1.329711665707944235e+01
1.348533003030454225e+01
1.296437812704566639e+01
1.238954371106848207e+01
1.210610520167110593e+01
1.328169113703446413e+01
1.434712941622509774e+01
1.424681893737303717e+01
1.411015516430673067e+01
1.372481117866493072e+01
1.134411686198455094e+01
1.146145622751310178e+01
